train_acc,train_sensitividade,train_especificidade,train_f1Score,train_loss,validation_acc,validation_sensitividade,validation_especificidade,validation_f1Score,valid_loss
0.46788990825688076,0.3853211009174312,0.5504587155963303,0.42,0.7152407869286493,0.38,0.44,0.32,0.4150943396226415,0.7342649698257446
0.5137614678899083,0.7247706422018348,0.30275229357798167,0.5984848484848484,0.6911226494596638,0.44,0.16,0.72,0.2222222222222222,0.755734121799469
0.5321100917431193,0.3944954128440367,0.6697247706422018,0.4574468085106383,0.6921081537500434,0.42,0.6,0.24,0.5084745762711865,0.7237515211105346
0.6192660550458715,0.5412844036697247,0.6972477064220184,0.5870646766169153,0.6663252853472298,0.6,0.28,0.92,0.4117647058823529,0.6869824171066284
0.6330275229357798,0.7889908256880734,0.47706422018348627,0.6825396825396826,0.6657992486560017,0.68,0.64,0.72,0.6666666666666666,0.6653746247291565
0.5596330275229358,0.3577981651376147,0.7614678899082569,0.4482758620689656,0.6676498214039234,0.6,0.64,0.56,0.6153846153846153,0.6622621059417725
0.6651376146788991,0.7522935779816514,0.5779816513761468,0.6919831223628693,0.6437172933456001,0.66,0.4,0.92,0.5405405405405406,0.6592945456504822
0.6009174311926605,0.5412844036697247,0.6605504587155964,0.5756097560975609,0.6529005514372379,0.54,0.72,0.36,0.6101694915254237,0.6526711225509644
0.6697247706422018,0.6788990825688074,0.6605504587155964,0.6727272727272727,0.6441953433762997,0.58,0.2,0.96,0.3225806451612903,0.6675219655036926
0.6880733944954128,0.6605504587155964,0.7155963302752294,0.6792452830188679,0.6314083556516454,0.62,0.64,0.6,0.6274509803921569,0.6472140073776245
0.7155963302752294,0.7889908256880734,0.6422018348623854,0.7350427350427351,0.6125308444740576,0.66,0.36,0.96,0.5142857142857143,0.65352463722229
0.7477064220183486,0.6146788990825688,0.8807339449541285,0.708994708994709,0.6040305637438362,0.7,0.64,0.76,0.6808510638297872,0.6406582951545715
0.6788990825688074,0.7064220183486238,0.6513761467889908,0.6875,0.6099392044434854,0.64,0.64,0.64,0.64,0.6420288324356079
0.6651376146788991,0.6972477064220184,0.6330275229357798,0.6755555555555556,0.6163724048422017,0.66,0.64,0.68,0.6530612244897959,0.637857460975647
0.7568807339449541,0.7798165137614679,0.7339449541284404,0.7623318385650225,0.5931588209003483,0.66,0.56,0.76,0.6222222222222222,0.63521888256073
0.7339449541284404,0.7247706422018348,0.7431192660550459,0.7314814814814815,0.6041858103297172,0.66,0.44,0.88,0.5641025641025641,0.6394365787506103
0.7798165137614679,0.6972477064220184,0.8623853211009175,0.7600000000000001,0.5834851059891762,0.64,0.64,0.64,0.64,0.6321649789810181
0.7293577981651376,0.8073394495412844,0.6513761467889908,0.748936170212766,0.5939860499780113,0.68,0.44,0.92,0.5789473684210525,0.6368859767913818
0.7339449541284404,0.6422018348623854,0.8256880733944955,0.7070707070707072,0.5897174882232596,0.7,0.6,0.8,0.6666666666666665,0.6247824311256409
0.7889908256880734,0.7431192660550459,0.8348623853211009,0.778846153846154,0.5743901869025799,0.66,0.64,0.68,0.6530612244897959,0.6264477610588074
0.7431192660550459,0.8990825688073395,0.5871559633027523,0.7777777777777778,0.5623450260096734,0.72,0.68,0.76,0.7083333333333334,0.6229461550712585
0.7431192660550459,0.6513761467889908,0.8348623853211009,0.7171717171717172,0.5865945168044588,0.66,0.52,0.8,0.6046511627906976,0.6320254564285278
0.7614678899082569,0.8256880733944955,0.6972477064220184,0.7758620689655172,0.5631341786559568,0.7,0.64,0.76,0.6808510638297872,0.6221634924411774
0.8073394495412844,0.7798165137614679,0.8348623853211009,0.8018867924528301,0.5442811182332695,0.66,0.56,0.76,0.6222222222222222,0.6185876488685608
0.7752293577981652,0.7522935779816514,0.7981651376146789,0.7699530516431925,0.5429833061104521,0.68,0.68,0.68,0.68,0.618673312664032
0.7660550458715596,0.8073394495412844,0.7247706422018348,0.775330396475771,0.5507473398786072,0.66,0.6,0.72,0.6382978723404256,0.6196160316467285
0.7706422018348624,0.8256880733944955,0.7155963302752294,0.7826086956521738,0.5506914121295334,0.66,0.52,0.8,0.6046511627906976,0.6212124705314637
0.8119266055045872,0.7614678899082569,0.8623853211009175,0.8019323671497586,0.5404255010119272,0.68,0.64,0.72,0.6666666666666666,0.6160610318183899
0.7706422018348624,0.8165137614678899,0.7247706422018348,0.780701754385965,0.5406195655328419,0.7,0.68,0.72,0.6938775510204083,0.6119246184825897
0.7798165137614679,0.8348623853211009,0.7247706422018348,0.7913043478260869,0.5253909536457937,0.66,0.44,0.88,0.5641025641025641,0.6282966256141662
