train_acc,train_sensitividade,train_especificidade,train_f1Score,train_loss,validation_acc,validation_sensitividade,validation_especificidade,validation_f1Score,valid_loss
0.4976958525345622,0.6018518518518519,0.3944954128440367,0.5439330543933054,0.7224324584556615,0.5,0.0,1.0,0.0,0.7366298079490662
0.5668202764976958,0.5,0.6330275229357798,0.5346534653465347,0.658313442210448,0.5,1.0,0.0,0.6666666666666666,0.7112438678741455
0.7741935483870968,0.7685185185185185,0.7798165137614679,0.7720930232558139,0.5979045310877436,0.52,1.0,0.04,0.6756756756756758,0.7044874429702759
0.783410138248848,0.7129629629629629,0.8532110091743119,0.7661691542288557,0.5482160325423913,0.52,1.0,0.04,0.6756756756756758,0.7543241739273071
0.7235023041474654,0.7592592592592593,0.6880733944954128,0.7321428571428572,0.5171996629732545,0.48,0.12,0.84,0.1875,0.729543673992157
0.7880184331797235,0.75,0.8256880733944955,0.7788461538461539,0.5126065878274804,0.52,0.56,0.48,0.5384615384615384,0.6922572135925293
0.8294930875576036,0.8796296296296297,0.7798165137614679,0.8370044052863438,0.4490859093753973,0.5,0.2,0.8,0.28571428571428575,0.7471330523490906
0.815668202764977,0.7870370370370371,0.8440366972477065,0.8095238095238095,0.43788864082455087,0.52,0.6,0.44,0.5555555555555556,0.7006890892982482
0.8110599078341014,0.8148148148148148,0.8073394495412844,0.8110599078341013,0.44318014094906466,0.56,0.44,0.68,0.5,0.7021292805671692
0.8433179723502304,0.8333333333333334,0.8532110091743119,0.8411214953271028,0.41228469643175325,0.58,0.84,0.32,0.6666666666666667,0.6890262246131897
0.7880184331797235,0.8240740740740741,0.7522935779816514,0.7946428571428571,0.43342500911330295,0.58,0.96,0.2,0.6956521739130435,0.7640900850296021
0.8571428571428571,0.8518518518518519,0.8623853211009175,0.8558139534883722,0.37847246888870467,0.6,1.0,0.2,0.7142857142857143,0.8589195013046265
0.7142857142857143,0.6944444444444444,0.7339449541284404,0.7075471698113208,0.5177225120331285,0.58,1.0,0.16,0.704225352112676,0.9121323466300965
0.8018433179723502,0.8240740740740741,0.7798165137614679,0.8054298642533937,0.3910037888909265,0.56,0.68,0.44,0.6071428571428571,0.7011564254760743
0.9078341013824884,0.9444444444444444,0.8715596330275229,0.9107142857142858,0.3358776186193739,0.58,0.68,0.48,0.6181818181818183,0.7234352469444275
0.8847926267281107,0.8981481481481481,0.8715596330275229,0.8858447488584474,0.3324412038798706,0.6,0.92,0.28,0.6969696969696971,0.7547176301479339
0.9216589861751152,0.9351851851851852,0.908256880733945,0.9223744292237445,0.29986117141587393,0.6,0.92,0.28,0.6969696969696971,0.7869723558425903
0.8847926267281107,0.8518518518518519,0.9174311926605505,0.8803827751196173,0.2999009624604256,0.6,1.0,0.2,0.7142857142857143,0.9899442076683045
0.8617511520737328,0.9259259259259259,0.7981651376146789,0.8695652173913043,0.3155287710889693,0.54,0.6,0.48,0.5660377358490566,0.718908840417862
0.8571428571428571,0.8703703703703703,0.8440366972477065,0.8584474885844748,0.31226646543098485,0.58,0.48,0.68,0.5333333333333332,0.7188419699668884
0.9262672811059908,0.9166666666666666,0.9357798165137615,0.9252336448598131,0.2525582224954658,0.62,0.8,0.44,0.6779661016949153,0.7157472193241119
0.880184331797235,0.8796296296296297,0.8807339449541285,0.8796296296296297,0.26676968804427553,0.56,0.6,0.52,0.576923076923077,0.709998083114624
0.9032258064516129,0.8981481481481481,0.908256880733945,0.9023255813953489,0.28187660021441324,0.58,0.32,0.84,0.43243243243243246,0.7837749004364014
0.9170506912442397,0.8888888888888888,0.944954128440367,0.9142857142857143,0.2507497154622583,0.62,0.76,0.48,0.6666666666666666,0.7297330617904663
0.9170506912442397,0.9166666666666666,0.9174311926605505,0.9166666666666666,0.24106748649326887,0.66,0.88,0.44,0.7213114754098361,0.7279983639717102
0.9354838709677419,0.9629629629629629,0.908256880733945,0.9369369369369369,0.2073012671437681,0.58,0.52,0.64,0.5531914893617023,0.7073514282703399
0.8663594470046083,0.8240740740740741,0.908256880733945,0.859903381642512,0.2776371458296402,0.66,0.84,0.48,0.711864406779661,0.7097012281417847
0.9585253456221198,0.9722222222222222,0.944954128440367,0.9589041095890412,0.15563491749049332,0.56,0.44,0.68,0.5,0.7374848365783692
0.9308755760368663,0.9074074074074074,0.9541284403669725,0.9289099526066351,0.24339763047645718,0.64,0.8,0.48,0.689655172413793,0.725758945941925
0.9493087557603687,0.9814814814814815,0.9174311926605505,0.9506726457399104,0.21256484616599325,0.64,0.92,0.36,0.71875,0.7716495156288147
