train_acc,train_sensitividade,train_especificidade,train_f1Score,train_loss,validation_acc,validation_sensitividade,validation_especificidade,validation_f1Score,valid_loss
0.5023041474654378,0.3888888888888889,0.6146788990825688,0.43750000000000006,0.7257666041224783,0.52,0.96,0.08,0.6666666666666666,0.7282895445823669
0.5990783410138248,0.6203703703703703,0.5779816513761468,0.6063348416289592,0.6486539945075039,0.5,1.0,0.0,0.6666666666666666,0.7674724459648132
0.7188940092165899,0.7222222222222222,0.7155963302752294,0.71889400921659,0.6051355647051939,0.5,1.0,0.0,0.6666666666666666,0.8646317720413208
0.7188940092165899,0.7222222222222222,0.7155963302752294,0.71889400921659,0.5604937218026631,0.48,0.92,0.04,0.6388888888888888,0.8526766538619995
0.7557603686635944,0.7870370370370371,0.7247706422018348,0.7623318385650225,0.524104972863527,0.42,0.28,0.56,0.32558139534883723,0.7672890543937683
0.7511520737327189,0.7129629629629629,0.7889908256880734,0.7403846153846153,0.5219028368248918,0.52,0.92,0.12,0.6571428571428571,0.8352776646614075
0.7741935483870968,0.7592592592592593,0.7889908256880734,0.7699530516431924,0.48353604951761836,0.42,0.16,0.68,0.21621621621621623,0.8175828337669373
0.783410138248848,0.7962962962962963,0.7706422018348624,0.7853881278538812,0.47430604668806225,0.46,0.08,0.84,0.12903225806451613,0.8456115841865539
0.8110599078341014,0.8055555555555556,0.8165137614678899,0.8093023255813954,0.4214283891262547,0.5,0.96,0.04,0.6575342465753424,0.9469144940376282
0.7188940092165899,0.7962962962962963,0.6422018348623854,0.7381974248927038,0.5718467055652549,0.48,0.0,0.96,0.0,1.0236032009124756
0.7649769585253456,0.6944444444444444,0.8348623853211009,0.746268656716418,0.4785493009376086,0.54,0.76,0.32,0.6229508196721312,0.8201872348785401
0.8202764976958525,0.7962962962962963,0.8440366972477065,0.815165876777251,0.4207924208882767,0.5,0.96,0.04,0.6575342465753424,1.0628339886665343
0.7511520737327189,0.8148148148148148,0.6880733944954128,0.7652173913043478,0.47770018346848026,0.48,0.64,0.32,0.5517241379310344,0.8398784518241882
0.8341013824884793,0.8333333333333334,0.8348623853211009,0.8333333333333334,0.43985598208168136,0.48,0.12,0.84,0.1875,0.9325698018074036
0.8571428571428571,0.8518518518518519,0.8623853211009175,0.8558139534883722,0.39760514008834064,0.5,0.36,0.64,0.41860465116279066,0.8100959420204162
0.7972350230414746,0.7777777777777778,0.8165137614678899,0.7924528301886792,0.4188810000496526,0.52,0.88,0.16,0.6470588235294118,0.9367730498313904
0.8341013824884793,0.8333333333333334,0.8348623853211009,0.8333333333333334,0.3856122860436066,0.5,0.36,0.64,0.41860465116279066,0.8156571388244629
0.7972350230414746,0.8055555555555556,0.7889908256880734,0.7981651376146789,0.4303707499657908,0.54,0.4,0.68,0.46511627906976744,0.7910153031349182
0.8202764976958525,0.8055555555555556,0.8348623853211009,0.8169014084507044,0.4159765995455228,0.46,0.04,0.88,0.06896551724137932,1.0019889652729035
0.8018433179723502,0.7777777777777778,0.8256880733944955,0.7962085308056872,0.4026245451467927,0.46,0.52,0.4,0.49056603773584906,0.7981660008430481
0.9032258064516129,0.9351851851851852,0.8715596330275229,0.905829596412556,0.32829445943854374,0.52,0.2,0.84,0.29411764705882354,0.94288569688797
0.8018433179723502,0.7962962962962963,0.8073394495412844,0.8,0.4028545150078387,0.48,0.0,0.96,0.0,1.2533018589019775
0.783410138248848,0.7129629629629629,0.8532110091743119,0.7661691542288557,0.4464897663087889,0.54,0.6,0.48,0.5660377358490566,0.7971335768699646
0.8847926267281107,0.9259259259259259,0.8440366972477065,0.8888888888888888,0.3073252836405407,0.54,0.72,0.36,0.6101694915254237,0.8755022525787354
0.8663594470046083,0.8703703703703703,0.8623853211009175,0.8663594470046083,0.30937159857991653,0.52,0.24,0.8,0.3333333333333333,0.8899221777915954
0.815668202764977,0.7870370370370371,0.8440366972477065,0.8095238095238095,0.35403540483268175,0.52,0.68,0.36,0.5862068965517241,0.8410059809684753
0.8387096774193549,0.8333333333333334,0.8440366972477065,0.8372093023255813,0.35730688692787277,0.52,0.96,0.08,0.6666666666666666,1.0779651284217835
0.8202764976958525,0.8981481481481481,0.7431192660550459,0.832618025751073,0.3961272599510334,0.54,0.64,0.44,0.5818181818181818,0.7950723230838775
0.847926267281106,0.8611111111111112,0.8348623853211009,0.8493150684931507,0.35070335604078756,0.54,0.72,0.36,0.6101694915254237,0.9146635055541992
0.8847926267281107,0.8518518518518519,0.9174311926605505,0.8803827751196173,0.2876507478856271,0.56,0.6,0.52,0.576923076923077,0.8342156052589417
